2026-06-25 11:00:49 | INFO     | src/logging_config.py:153 | 日志系统初始化完成，日志目录: .
2026-06-25 11:00:49 | INFO     | src/logging_config.py:154 | 常规日志: stock_analysis_20260625.log
2026-06-25 11:00:49 | INFO     | src/logging_config.py:155 | 调试日志: stock_analysis_debug_20260625.log
2026-06-25 11:00:49 | INFO     | main.py:745 | ============================================================
2026-06-25 11:00:49 | INFO     | main.py:746 | A股自选股智能分析系统 启动
2026-06-25 11:00:49 | INFO     | main.py:747 | 运行时间: 2026-06-25 11:00:49
2026-06-25 11:00:49 | INFO     | main.py:748 | ============================================================
2026-06-25 11:00:49 | INFO     | src/webui_frontend.py:199 | 检测到可直接复用的前端静态产物，跳过运行时自动构建: /Users/taurus/developer/outlets/gp/static/index.html
2026-06-25 11:00:49 | INFO     | main.py:623 | FastAPI 服务已启动: http://0.0.0.0:8000
2026-06-25 11:00:49 | INFO     | main.py:796 | 模式: 仅 Web 服务
2026-06-25 11:00:49 | INFO     | main.py:797 | Web 服务运行中: http://0.0.0.0:8000
2026-06-25 11:00:49 | INFO     | main.py:798 | 通过 /api/v1/analysis/analyze 接口触发分析
2026-06-25 11:00:49 | INFO     | main.py:799 | API 文档: http://0.0.0.0:8000/docs
2026-06-25 11:00:49 | INFO     | main.py:800 | 按 Ctrl+C 退出...
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | connect_tcp.started host='127.0.0.1' port=1082 local_address=None timeout=5 socket_options=None
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x110d93210>
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | send_request_headers.started request=<Request [b'CONNECT']>
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | send_request_headers.complete
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | send_request_body.started request=<Request [b'CONNECT']>
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | send_request_body.complete
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | receive_response_headers.started request=<Request [b'CONNECT']>
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'Connection established', [])
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | start_tls.started ssl_context=<ssl.SSLContext object at 0x1113cf800> server_hostname='raw.githubusercontent.com' timeout=5
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x110eadb90>
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | send_request_headers.started request=<Request [b'GET']>
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | send_request_headers.complete
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | send_request_body.started request=<Request [b'GET']>
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | send_request_body.complete
2026-06-25 11:00:50 | DEBUG    | /opt/homebrew/lib/python3.11/site-packages/httpcore/_trace.py:47 | receive_response_headers.started request=<Request [b'GET']>
